FWD  2.4048255577 0.0442379445608 1.03043739202e-08
FWD  5.52007811029 0.0322253394931 1.02939368423e-08
FWD  8.65372791291 0.0160834985746 1.02751730469e-08
FWD  11.791534439 0.00215194520766 1.02481011518e-08
FWD  14.9309177085 -0.00527266237445 1.02127535242e-08
FWD  18.0710639679 -0.00573430498714 1.01691729641e-08
FWD  21.2116366299 -0.00209700900859 1.01174123387e-08
FWD  24.3524715307 0.00169860764725 1.00575344539e-08
FWD  27.493479132 0.003038806853 9.98961195395e-09
FWD  30.6346064684 0.00175162139808 9.9137272188e-09
FWD  33.7758202136 -0.000499004496686 9.82997225066e-09
FWD  36.9170983537 -0.00181813854674 9.73844854927e-09
FWD  40.0584257646 -0.00144741905878 9.63926697459e-09
FWD  43.1997917132 -4.01042931575e-05 9.53254759717e-09
FWD  46.3411883717 0.00111822589071 9.41841953627e-09
FWD  49.4826098974 0.00118604527021 9.29702078585e-09
FWD  52.6240518411 0.000310104959085 9.16849802873e-09
FWD  55.765510755 -0.000663983227028 9.03300643906e-09
FWD  58.9069839261 -0.000956796369446 8.89070947357e-09
FWD  62.0484691902 -0.000444010414629 8.74177865164e-09
FWD  65.1899648002 0.000348956577693 8.58639332472e-09
FWD  68.3314693299 0.000752766969453 8.42474043529e-09
FWD  71.4729816036 0.000498881482164 8.25701426574e-09
FWD  74.6145006437 -0.000123824798799 8.08341617756e-09
FWD  77.7560256304 -0.000570306118291 7.90415434115e-09
FWD  80.8975558711 -0.000503627331706 7.71944345663e-09
FWD  84.0390907769 -3.74091572876e-05 7.52950446614e-09
FWD  87.1806298436 0.000407723703003 7.33456425791e-09
FWD  90.3221726372 0.00047500553136 7.1348553626e-09
FWD  93.4637187819 0.000149987690241 6.93061564229e-09
FWD  96.605267951 -0.000264409441636 6.7220879726e-09
FWD  99.7468198587 -0.000423912854086 6.50951991836e-09
FWD  102.888374254 -0.000223774582817 6.29316340332e-09
FWD  106.029930916 0.000140284512328 6.07327437426e-09
FWD  109.17148965 0.000358150038706 5.85011246019e-09
FWD  112.31305028 0.000265797229524 5.62394062681e-09
