4 3.22837278042e+20
5 1.53015838547e+12
6 75107457.1685
7 238308.750857
8 6434.76430811
9 589.197076904
10 112.855215882
11 34.1821708214
12 13.9267653438
13 6.89741377479
14 3.87901117111
15 2.37536225396
16 1.54259765786
17 1.04191295075
18 0.721397196122
19 0.507848615672
20 0.361241254675
21 0.257683840485
22 0.18377723621
23 0.130926268477
24 0.0927423566319
25 0.0652309434106
26 0.0457351021339
27 0.032011056083
28 0.022351103424
29 0.0158115530887
30 0.0115634876086
31 0.0087454218687
32 0.0070236041633
33 0.00609750044197
34 0.0055121182749
35 0.00515999533876
36 0.00501183640741
37 0.00492263496338
38 0.00483230249594
39 0.0048040956716
40 0.00481323566102
41 0.00477999089902
42 0.00476486101031
43 0.004787332654
44 0.00477700254924
45 0.00476103290729
46 0.00477302752371
47 0.00477969841666
48 0.00476477393709
49 0.00476571780215
50 0.00478006777758
51 0.00476957379707
52 0.00476397881046
53 0.0047771077741
54 0.00477347912384
55 0.00476517807549
56 0.00477133617084
57 0.00477573082788
58 0.00476767215106
59 0.00476767751751
60 0.00477604381308
61 0.00477037530913
62 0.00476680047548
63 0.00477438188408
64 0.00477259132485
65 0.00476753806723
66 0.00477099146307
67 0.00477390231672
68 0.0047690360834
69 0.00476880195315
70 0.00477408508243
71 0.00477068469563
72 0.00476828341721
73 0.00477304867482
74 0.00477206332711
75 0.00476876410623
76 0.00477088327388
77 0.00477289534724
78 0.00476973453887
79 0.00476946619155
80 0.00477301141803
81 0.00477081583475
82 0.00476913289624
83 0.00477232050543
84 0.00477173351763
85 0.00476946274433
86 0.00477085204889
87 0.00477229552715
88 0.00477012770222
89 0.0047698812031
90 0.00477237391532
91 0.00477087600329
92 0.00476965378695
93 0.00477188984105
94 0.00477151836154
95 0.00476988966098
96 0.00477084765766
97 0.00477191620151
98 0.00477036537841
99 0.00477015302101
