FWD  2.4048255577 0.0679623821785 0.1546187304
FWD  5.52007811029 0.0384780244698 0.136663527445
FWD  8.65372791291 0.00780255666029 0.1094473026
FWD  11.791534439 -0.00727633206831 0.0794141679856
FWD  14.9309177085 -0.00634122866385 0.052207005689
FWD  18.0710639679 -2.8422750302e-05 0.0310954481865
FWD  21.2116366299 0.0029022651774 0.0167803837453
FWD  24.3524715307 0.00157101059739 0.00820434477282
FWD  27.493479132 -0.000542147270483 0.00363431714822
FWD  30.6346064684 -0.00109215573008 0.00145860812971
FWD  33.7758202136 -0.000395201940979 0.000530385094476
FWD  36.9170983537 0.00029296887915 0.000174735383852
FWD  40.0584257646 0.000395546979957 5.21563593713e-05
FWD  43.1997917132 0.000131503793041 1.41049171586e-05
FWD  46.3411883717 -0.000106795174511 3.45597560806e-06
FWD  49.4826098974 -0.00015504068334 7.67198339534e-07
FWD  52.6240518411 -7.02671382804e-05 1.54305531795e-07
FWD  55.765510755 2.83714374969e-05 2.81185027851e-08
FWD  58.9069839261 6.84126279271e-05 4.64236990712e-09
FWD  62.0484691902 4.62380380815e-05 6.94423091992e-10
FWD  65.1899648002 -5.12160293232e-07 9.41120898689e-11
FWD  68.3314693299 -3.18011914351e-05 1.15558997407e-11
FWD  71.4729816036 -3.10635310819e-05 1.28558914051e-12
FWD  74.6145006437 -8.39762656757e-06 1.29585605836e-13
FWD  77.7560256304 1.40406217276e-05 1.18531958755e-14
FWD  80.8975558711 2.03897177767e-05 9.9983094771e-16
FWD  84.0390907769 1.02817480888e-05 8.34790949619e-17
FWD  87.1806298436 -4.88663672717e-06 1.14813797386e-17
FWD  90.3221726372 -1.2880446054e-05 7.87229036377e-18
FWD  93.4637187819 -9.51729291758e-06 -1.69254917425e-17
FWD  96.605267951 1.8557994223e-07 -1.05114597646e-18
FWD  99.7468198587 7.67622804092e-06 4.01948629055e-18
FWD  102.888374254 7.84807983061e-06 -6.30369494203e-18
FWD  106.029930916 2.06442752632e-06 2.47782184259e-18
FWD  109.17148965 -4.1496288648e-06 -3.63575893531e-18
FWD  112.31305028 -6.01873571113e-06 -1.55256846389e-18
FWD  115.454612654 -2.93862190465e-06 -4.58650231955e-18
FWD  118.596176631 1.83881141717e-06 1.67961093599e-17
FWD  121.737742088 4.35078243402e-06 2.17801261672e-17
FWD  124.879308913 3.05574961001e-06 2.44751674803e-18
FWD  128.020877006 -3.99721632352e-07 1.00379918831e-17
FWD  131.162446275 -2.97028455584e-06 1.45099245749e-18
FWD  134.304016638 -2.78754349061e-06 -1.7710825346e-17
FWD  137.44558802 -4.28069168451e-07 -2.67787382694e-17
FWD  140.587160353 1.90708181346e-06 -2.46694030355e-17
FWD  143.728733574 2.36168685791e-06 -1.62064772163e-17
FWD  146.870307626 8.44358878183e-07 -1.06289534896e-17
FWD  150.011882457 -1.14159368109e-06 -1.1522253045e-19
FWD  153.153458019 -1.91622105095e-06 -7.59188001028e-18
FWD  156.295034269 -1.00341391609e-06 1.40164042645e-17
FWD  159.436611164 6.28499898439e-07 3.6690638931e-18
FWD  162.578188669 1.5300599331e-06 1.29405794617e-17
FWD  165.719766748 1.02380370617e-06 1.81759834917e-17
FWD  168.861345369 -3.09605676919e-07 1.43931643087e-17
FWD  172.002924503 -1.24104888079e-06 4.08907660418e-18
FWD  175.144504122 -9.9479166629e-07 8.55340676067e-19
FWD  178.2860842 1.21411879527e-07 -8.09156769887e-18
FWD  181.427664714 1.05722312534e-06 -9.29978337835e-18
FWD  184.569245641 9.80473420674e-07 -2.75247435203e-17
FWD  187.71082696 2.83392551591e-18 -3.53198066791e-18
BCKWD  0.0 1.0 1.0
BCKWD  0.001001001001 1.0 0.999999584083
BCKWD  0.002002002002 1.0 0.999998336081
BCKWD  0.003003003003 1.0 0.999996255238
BCKWD  0.004004004004 1.0 0.999993340295
BCKWD  0.00500500500501 1.0 0.999989589487
BCKWD  0.00600600600601 1.0 0.999985000546
BCKWD  0.00700700700701 1.0 0.999979570696
BCKWD  0.00800800800801 1.0 0.999973296658
BCKWD  0.00900900900901 1.0 0.999966174642
BCKWD  0.01001001001 1.0 0.999958200352
BCKWD  0.011011011011 1.0 0.999949368982
BCKWD  0.012012012012 1.0 0.999939675213
BCKWD  0.013013013013 1.0 0.999929113216
BCKWD  0.014014014014 1.0 0.999917676645
BCKWD  0.015015015015 1.0 0.99990535864
BCKWD  0.016016016016 1.0 0.999892151821
BCKWD  0.017017017017 1.0 0.999878048288
BCKWD  0.018018018018 1.0 0.999863039619
BCKWD  0.019019019019 1.0 0.999847116866
BCKWD  0.02002002002 1.0 0.999830270554
BCKWD  0.021021021021 1.0 0.999812490677
BCKWD  0.022022022022 1.0 0.999793766697
BCKWD  0.023023023023 1.0 0.999774087538
BCKWD  0.024024024024 1.0 0.999753441586
BCKWD  0.025025025025 1.0 0.999731816685
BCKWD  0.026026026026 1.0 0.999709200131
BCKWD  0.027027027027 1.0 0.999685578672
BCKWD  0.028028028028 1.0 0.999660938503
BCKWD  0.029029029029 1.0 0.999635265261
BCKWD  0.03003003003 1.0 0.999608544025
BCKWD  0.031031031031 1.0 0.999580759305
BCKWD  0.032032032032 1.0 0.999551895046
BCKWD  0.033033033033 1.0 0.999521934617
BCKWD  0.034034034034 1.0 0.999490860812
BCKWD  0.035035035035 1.0 0.99945865584
BCKWD  0.036036036036 1.0 0.999425301327
BCKWD  0.037037037037 1.0 0.999390778303
BCKWD  0.038038038038 1.0 0.999355067206
BCKWD  0.039039039039 1.0 0.999318147871
BCKWD  0.04004004004 1.0 0.999279999527
BCKWD  0.041041041041 1.0 0.99924060079
BCKWD  0.042042042042 1.0 0.999199929662
BCKWD  0.043043043043 1.0 0.999157963521
BCKWD  0.044044044044 1.0 0.99911467912
BCKWD  0.045045045045 1.0 0.999070052575
BCKWD  0.046046046046 1.0 0.999024059368
BCKWD  0.047047047047 1.0 0.998976674333
BCKWD  0.048048048048 1.0 0.998927871656
BCKWD  0.049049049049 1.0 0.998877624865
BCKWD  0.0500500500501 1.0 0.998825906829
BCKWD  0.0510510510511 1.0 0.998772689747
BCKWD  0.0520520520521 1.0 0.998717945143
BCKWD  0.0530530530531 1.0 0.998661643863
BCKWD  0.0540540540541 1.0 0.998603756066
BCKWD  0.0550550550551 1.0 0.998544251217
BCKWD  0.0560560560561 1.0 0.998483098082
BCKWD  0.0570570570571 1.0 0.998420264724
BCKWD  0.0580580580581 1.0 0.99835571849
BCKWD  0.0590590590591 1.0 0.998289426013
BCKWD  0.0600600600601 1.0 0.998221353197
BCKWD  0.0610610610611 1.0 0.998151465217
BCKWD  0.0620620620621 1.0 0.99807972651
BCKWD  0.0630630630631 1.0 0.998006100766
BCKWD  0.0640640640641 1.0 0.997930550927
BCKWD  0.0650650650651 1.0 0.997853039173
BCKWD  0.0660660660661 1.0 0.997773526923
BCKWD  0.0670670670671 1.0 0.997691974822
BCKWD  0.0680680680681 1.0 0.997608342738
BCKWD  0.0690690690691 1.0 0.997522589755
BCKWD  0.0700700700701 1.0 0.997434674164
BCKWD  0.0710710710711 1.0 0.997344553459
BCKWD  0.0720720720721 1.0 0.997252184329
BCKWD  0.0730730730731 1.0 0.997157522651
BCKWD  0.0740740740741 1.0 0.997060523484
BCKWD  0.0750750750751 1.0 0.996961141064
BCKWD  0.0760760760761 1.0 0.996859328795
BCKWD  0.0770770770771 1.0 0.996755039241
BCKWD  0.0780780780781 1.0 0.996648224126
BCKWD  0.0790790790791 1.0 0.996538834321
BCKWD  0.0800800800801 1.0 0.99642681984
BCKWD  0.0810810810811 1.0 0.996312129836
BCKWD  0.0820820820821 1.0 0.996194712591
BCKWD  0.0830830830831 1.0 0.996074515511
BCKWD  0.0840840840841 1.0 0.995951485123
BCKWD  0.0850850850851 1.0 0.995825567064
BCKWD  0.0860860860861 1.0 0.99569670608
BCKWD  0.0870870870871 1.0 0.995564846015
BCKWD  0.0880880880881 1.0 0.995429929812
BCKWD  0.0890890890891 1.0 0.995291899502
