4 inf
5 inf
6 inf
7 inf
8 inf
9 inf
10 inf
11 inf
12 inf
13 inf
14 inf
15 1.93081074408e+143
16 2.17284570462e+125
17 3.55134208107e+110
18 1.58543663341e+98
19 5.71694667377e+87
20 7.34173546954e+78
21 1.77591726836e+71
22 4.52539739903e+64
23 7.90893802312e+58
24 7.56087171604e+53
25 2.85346171138e+49
26 3.29753337698e+45
27 1.0953660779e+42
28 8.55001279481e+38
29 1.34499968529e+36
30 4.13302932793e+33
31 2.24888106912e+31
32 1.95089889412e+29
33 2.59956015714e+27
34 5.19742103762e+25
35 1.43666659781e+24
36 5.25967112471e+22
37 2.59720045584e+21
38 1.61795645861e+20
39 1.22304351778e+19
40 1.14792313051e+18
41 1.2852515945e+17
42 1.65644768372e+16
43 2.48427024831e+15
44 4.29080842246e+14
45 8.24354827454e+13
46 1.75786410844e+13
47 4.21153595505e+12
48 1.09612098141e+12
49 307130724898.0
50 94377627488.8
51 31053327353.4
52 10794953236.0
53 4020703962.15
54 1589866262.04
55 656220239.438
56 284513461.117
57 130181321.161
58 61668944.3747
59 30259061.3572
60 15544687.1885
61 8231770.72182
62 4474453.29367
63 2521917.90973
64 1462581.39527
65 865604.64207
66 526176.719399
67 328841.072567
68 208933.171372
69 135343.127702
70 89902.8986277
71 60616.7769027
72 41458.7262283
73 28950.9391242
74 20519.712522
75 14703.4939406
76 10703.6788948
77 7913.14095955
78 5901.43101468
79 4452.60308077
80 3409.28452489
81 2631.39058275
82 2048.45646121
83 1614.93974501
84 1283.8240506
85 1027.17767769
86 829.970759752
87 676.788967068
88 554.644620898
89 457.890853184
90 381.468913035
91 319.255242671
92 268.633018787
93 227.860249272
94 194.229895795
95 166.22080741
96 143.157527844
97 123.9972541
98 107.720873021
99 94.0270777073
