10.0 2 0.107388715554 3.66923174248 30.7269355993
10.0 3 0.107388715554 1.0528162345 4.15435714295
10.0 4 0.107388715554 2.09638521603 4.73150267571
10.0 5 0.107388715554 1.42785746288 3.94354022116
10.0 6 0.107388715554 2.0743638392 7.85745783268
10.0 7 0.107388715554 1.29755405947 4.18714877004
10.0 8 0.107388715554 0.80154442028 1.38084776089
10.0 9 0.107388715554 0.418338586273 0.417522656532
10.0 10 0.107388715554 0.183647307502 0.0548925088341
10.0 11 0.107388715554 0.135245611451 0.0128908526051
10.0 12 0.107388715554 0.126282302481 0.00879875231013
10.0 13 0.107388715554 0.121963427514 0.00721205850951
10.0 14 0.107388715554 0.119339168536 0.00633350823722
10.0 15 0.107388715554 0.117552932687 0.00574119090121
10.0 16 0.107388715554 0.116249528266 0.00531132664446
10.0 17 0.107388715554 0.115252027935 0.00497492289565
10.0 18 0.107388715554 0.114461528029 0.00470450368082
10.0 19 0.107388715554 0.113818100572 0.00447790311835
10.0 20 0.107388715554 0.113283185017 0.00428569884956
10.0 21 0.107388715554 0.112830780674 0.00411820920736
10.0 22 0.107388715554 0.112442683505 0.00397138201237
10.0 23 0.107388715554 0.112105747229 0.00384016710684
10.0 24 0.107388715554 0.111810228224 0.0037225603197
10.0 25 0.107388715554 0.111548743301 0.00361560264632
10.0 26 0.107388715554 0.11131559018 0.0035182040405
10.0 27 0.107388715554 0.111106291037 0.00342848254512
10.0 28 0.107388715554 0.110917277852 0.00334580327489
10.0 29 0.107388715554 0.110745670539 0.00326889420839
10.0 30 0.107388715554 0.110589117326 0.00319736612031
10.0 31 0.107388715554 0.110445677846 0.00313031807001
10.0 32 0.107388715554 0.110313736137 0.00306750188476
10.0 33 0.107388715554 0.110191934952 0.00300825540487
10.0 34 0.107388715554 0.110079125499 0.00295241550655
10.0 35 0.107388715554 0.109974328533 0.00289948074955
10.0 36 0.107388715554 0.109876703905 0.0028493413565
10.0 37 0.107388715554 0.109785526485 0.00280160812508
10.0 38 0.107388715554 0.10970016695 0.00275620584045
10.0 39 0.107388715554 0.109620076324 0.00271282612418
